EP012025,              ALVIN,     23,
20250619, 1200,  , HU, 16.4N,  98.4W,  95,  962,   60,   80,   70,   50,   20,   25,   20,   20,   10,   15,   10,   10,   10,
20250619, 1800,  , HU, 17.1N,  99.3W,  65,  988,   40,   80,   70,   40,   20,   20,    0,    0,    0,   10,    0,    0,   10,
20250620, 0000,  , LO, 17.8N, 100.3W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   10,
EP062025,            FLOSSIE,     32,
20250623, 0600,  , DB,  9.7N,  89.0W,  20, -999,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110,
20250623, 1200,  , DB,  9.5N,  89.3W,  20, -999,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250623, 1800,  , DB,  9.2N,  89.4W,  20, -999,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250624, 0000,  , DB,  9.0N,  89.6W,  25, -999,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250624, 0600,  , DB,  9.0N,  89.8W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250624, 1200,  , DB,  8.8N,  90.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250624, 1800,  , DB,  8.7N,  90.7W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   75,
20250625, 0000,  , DB,  8.7N,  91.2W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20250625, 0600,  , DB,  8.7N,  91.7W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20250625, 1200,  , DB,  8.8N,  92.2W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250625, 1800,  , DB,  9.2N,  92.2W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250626, 0000,  , DB,  9.5N,  92.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250626, 0600,  , DB,  9.8N,  93.5W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250626, 1200,  , DB, 10.0N,  94.4W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250626, 1800,  , DB, 10.0N,  94.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250627, 0000,  , DB,  9.9N,  95.3W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250627, 0600,  , DB, 10.6N,  94.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  140,
20250627, 1200,  , DB, 11.0N,  94.4W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  140,
20250627, 1800,  , DB, 11.6N,  94.3W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250628, 0000,  , DB, 11.9N,  94.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250628, 0600,  , DB, 12.5N,  95.0W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250628, 1200,  , DB, 12.9N,  96.0W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250628, 1800,  , DB, 13.2N,  97.2W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250629, 0000,  , DB, 13.1N,  98.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20250629, 0600,  , TD, 12.9N,  99.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20250629, 1200,  , TD, 13.1N,  99.6W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250629, 1800,  , TS, 13.4N, 100.1W,  35, 1005,   90,    0,    0,   90,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250630, 0000,  , TS, 13.8N, 100.6W,  35, 1005,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20250630, 0600,  , TS, 14.5N, 101.3W,  40, 1004,   50,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40,
20250630, 1200,  , TS, 15.3N, 102.2W,  45,  999,   50,   60,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40,
20250630, 1800,  , TS, 15.9N, 103.0W,  55,  996,   80,   70,   50,   60,   40,   40,    0,    0,    0,    0,    0,    0,   40,
20250701, 0000,  , TS, 16.4N, 103.9W,  60,  991,  100,   70,   50,   80,   40,   40,    0,    0,    0,    0,    0,    0,   40,
